dateTime,airTemperature,relativeHumidity,soilTemperature,solarIrradiance,rainfall,dewPoint,deltaT,wetBulb,wind_avg_speed,wind_direction,barometricPressure,batteryVoltage
2023-12-22T20:02:00Z,21.6,50.0,28.0,1,0,10.7,5.8,15.8,0.65,SSW,,12.76
2023-12-22T20:03:00Z,21.6,50.1,28.0,1,0,10.8,5.8,15.8,2.66,SSE,,12.76
2023-12-22T20:04:00Z,21.6,49.8,28.0,1,0,10.7,5.8,15.8,3.67,SE,,12.76
2023-12-22T20:05:00Z,21.6,50.8,28.0,1,0,11.0,5.7,15.9,2.16,SSE,,12.76
2023-12-22T20:06:00Z,21.5,50.3,28.0,1,0,10.7,5.7,15.8,2.16,SSE,,12.76
2023-12-22T20:07:00Z,21.5,49.6,28.0,1,0,10.5,5.8,15.7,3.17,ESE,,12.67
2023-12-22T20:08:00Z,21.5,49.6,28.0,1,0,10.5,5.8,15.7,1.15,SE,,12.73
2023-12-22T20:09:00Z,21.5,48.8,28.0,1,0,10.3,6.0,15.5,2.16,ESE,,12.75
2023-12-22T20:10:00Z,21.5,51.2,28.0,1,0,11.0,5.6,15.9,0.65,SSW,,12.72
2023-12-22T20:11:00Z,21.4,49.9,28.0,1,0,10.5,5.8,15.6,0.14,W,,12.66
2023-12-22T20:12:00Z,21.2,49.8,28.0,1,0,10.3,5.8,15.4,0.14,WNW,,12.75
2023-12-22T20:13:00Z,21.1,50.6,28.0,1,0,10.5,5.6,15.5,2.66,SW,,12.75
2023-12-22T20:14:00Z,21.2,50.1,27.9,1,0,10.4,5.7,15.5,2.66,SSE,,12.76
2023-12-22T20:15:00Z,21.1,50.3,27.9,1,0,10.4,5.7,15.4,0.14,SSE,,12.67
2023-12-22T20:16:00Z,21.1,50.6,27.9,1,0,10.5,5.6,15.5,0.65,ESE,,12.68
2023-12-22T20:17:00Z,21.0,51.0,27.9,1,0,10.5,5.6,15.4,1.66,S,,12.75
2023-12-22T20:18:00Z,21.0,52.1,27.9,1,0,10.8,5.4,15.6,1.15,S,,12.75
2023-12-22T20:19:00Z,21.0,51.1,27.9,1,0,10.5,5.5,15.5,2.16,SSW,,12.76
2023-12-22T20:20:00Z,21.0,52.2,27.9,1,0,10.8,5.4,15.6,3.67,SSE,,12.73
2023-12-22T20:21:00Z,21.0,52.4,27.9,1,0,10.9,5.4,15.6,2.66,S,,12.68
2023-12-22T20:22:00Z,21.1,53.6,27.9,1,0,11.3,5.2,15.9,1.66,S,,12.74
2023-12-22T20:23:00Z,21.0,52.6,27.9,1,0,10.9,5.3,15.7,0.65,SE,,12.75
2023-12-22T20:24:00Z,21.0,52.9,27.9,1,0,11.0,5.3,15.7,2.16,SSE,,12.75
2023-12-22T20:25:00Z,21.1,53.2,27.9,1,0,11.2,5.3,15.8,3.17,SSE,,12.73
2023-12-22T20:26:00Z,21.1,53.0,27.8,1,0,11.2,5.3,15.8,2.16,S,,12.66
2023-12-22T20:27:00Z,21.1,53.1,27.8,1,0,11.2,5.3,15.8,0.65,SE,,12.74
2023-12-22T20:28:00Z,21.1,53.3,27.8,1,0,11.2,5.3,15.8,6.19,SSE,,12.75
2023-12-22T20:29:00Z,21.3,53.8,27.8,1,0,11.6,5.2,16.1,3.67,SSE,,12.75
2023-12-22T20:30:00Z,21.2,53.9,27.8,1,0,11.5,5.2,16.0,4.18,SSW,,12.69
2023-12-22T20:31:00Z,21.2,54.0,27.8,1,0,11.5,5.2,16.0,3.67,S,,12.69
2023-12-22T20:32:00Z,21.2,55.5,27.8,1,0,11.9,5.0,16.2,1.15,S,,12.74
2023-12-22T20:33:00Z,21.1,53.4,27.8,1,0,11.3,5.3,15.8,2.66,S,,12.75
2023-12-22T20:34:00Z,21.1,53.6,27.8,1,0,11.3,5.2,15.9,2.66,S,,12.75
2023-12-22T20:35:00Z,21.0,52.5,27.8,1,0,10.9,5.4,15.6,5.18,SE,,12.71
2023-12-22T20:36:00Z,21.0,52.5,27.8,1,0,10.9,5.4,15.6,4.18,S,,12.62
2023-12-22T20:37:00Z,21.0,52.1,27.8,1,0,10.8,5.4,15.6,2.66,S,,12.71
2023-12-22T20:38:00Z,21.0,52.8,27.7,1,0,11.0,5.3,15.7,1.15,SW,,12.74
2023-12-22T20:39:00Z,21.0,52.7,27.7,1,0,11.0,5.3,15.7,2.16,SSE,,12.75
2023-12-22T20:40:00Z,20.9,52.8,27.7,1,0,10.9,5.3,15.6,1.66,S,,12.75
2023-12-22T20:41:00Z,20.9,52.0,27.7,1,0,10.7,5.4,15.5,1.66,ESE,,12.75
2023-12-22T20:42:00Z,20.9,52.5,27.7,1,0,10.8,5.3,15.6,3.67,S,,12.75
2023-12-22T20:43:00Z,20.9,52.2,27.7,1,0,10.7,5.4,15.5,4.18,SSW,,12.75
2023-12-22T20:44:00Z,20.9,51.7,27.7,1,0,10.6,5.5,15.4,1.66,SSW,,12.75
2023-12-22T20:45:00Z,20.9,51.8,27.7,1,0,10.6,5.4,15.5,0.14,WSW,,12.75
2023-12-22T20:46:00Z,20.9,52.2,27.7,1,0,10.7,5.4,15.5,3.17,SSW,,12.68
2023-12-22T20:47:00Z,20.9,51.6,27.7,1,0,10.6,5.5,15.4,4.68,SE,,12.68
2023-12-22T20:48:00Z,20.9,52.0,27.7,1,0,10.7,5.4,15.5,2.66,SE,,12.74
2023-12-22T20:49:00Z,20.9,53.3,27.6,1,0,11.1,5.2,15.7,2.66,S,,12.75
2023-12-22T20:50:00Z,20.9,53.2,27.6,1,0,11.0,5.2,15.7,2.66,SE,,12.71
2023-12-22T20:51:00Z,20.9,52.3,27.6,1,0,10.8,5.4,15.5,2.16,SE,,12.62
2023-12-22T20:52:00Z,20.9,52.3,27.6,1,0,10.8,5.4,15.5,2.66,SE,,12.7
2023-12-22T20:53:00Z,20.9,51.6,27.6,1,0,10.6,5.5,15.4,4.18,SSE,,12.73
2023-12-22T20:54:00Z,20.9,51.5,27.6,1,0,10.5,5.5,15.4,2.16,ESE,,12.74
2023-12-22T20:55:00Z,20.8,52.6,27.6,1,0,10.8,5.3,15.5,1.66,SE,,12.74
2023-12-22T20:56:00Z,20.8,52.4,27.6,1,0,10.7,5.3,15.5,2.66,SSW,,12.75
2023-12-22T20:57:00Z,20.8,53.4,27.6,1,0,11.0,5.2,15.6,1.15,SSE,,12.75
2023-12-22T20:58:00Z,20.8,52.9,27.6,1,0,10.8,5.3,15.5,0.65,SSE,,12.75
2023-12-22T20:59:00Z,20.7,52.2,27.6,1,0,10.6,5.4,15.3,2.66,ESE,,12.75
2023-12-22T21:00:00Z,20.7,52.1,27.6,2,0,10.5,5.4,15.3,1.66,SSE,,12.75
2023-12-22T21:01:00Z,20.7,52.5,27.6,2,0,10.6,5.3,15.4,2.16,ESE,,12.68
2023-12-22T21:02:00Z,20.7,52.6,27.6,2,0,10.7,5.3,15.4,2.16,S,,12.67
2023-12-22T21:03:00Z,20.7,53.2,27.6,2,0,10.8,5.2,15.5,2.66,S,,12.73
2023-12-22T21:04:00Z,20.7,54.0,27.6,3,0,11.1,5.1,15.6,2.16,SSE,,12.74
2023-12-22T21:05:00Z,20.6,53.2,27.6,3,0,10.7,5.2,15.4,3.67,S,,12.7
2023-12-22T21:06:00Z,20.6,53.0,27.6,4,0,10.7,5.2,15.4,3.67,SSW,,12.6
2023-12-22T21:07:00Z,20.7,53.7,27.5,4,0,11.0,5.2,15.5,5.69,SSW,,12.71
2023-12-22T21:08:00Z,20.7,53.6,27.5,5,0,11.0,5.2,15.5,4.18,S,,12.73
2023-12-22T21:09:00Z,20.7,53.2,27.5,5,0,10.8,5.2,15.5,6.7,S,,12.74
2023-12-22T21:10:00Z,20.7,52.8,27.5,6,0,10.7,5.3,15.4,3.17,SSE,,12.71
2023-12-22T21:11:00Z,20.8,54.3,27.5,6,0,11.2,5.1,15.7,3.67,S,,12.65
2023-12-22T21:12:00Z,20.8,52.5,27.5,7,0,10.7,5.3,15.5,4.18,SSE,,12.73
2023-12-22T21:13:00Z,20.7,52.1,27.5,7,0,10.5,5.4,15.3,1.66,SE,,12.74
2023-12-22T21:14:00Z,20.7,52.5,27.5,7,0,10.6,5.3,15.4,2.16,S,,12.74
2023-12-22T21:15:00Z,20.7,52.7,27.5,8,0,10.7,5.3,15.4,7.2,S,,12.71
2023-12-22T21:16:00Z,20.7,53.7,27.5,9,0,11.0,5.2,15.5,3.67,SSE,,12.67
2023-12-22T21:17:00Z,20.7,53.0,27.5,10,0,10.8,5.2,15.5,5.69,S,,12.73
2023-12-22T21:18:00Z,20.7,53.4,27.5,11,0,10.9,5.2,15.5,7.7,S,,12.74
2023-12-22T21:19:00Z,20.7,52.9,27.4,12,0,10.8,5.3,15.4,2.16,S,,12.74
2023-12-22T21:20:00Z,20.7,53.4,27.4,12,0,10.9,5.2,15.5,0.14,S,,12.64
2023-12-22T21:21:00Z,20.6,53.1,27.4,13,0,10.7,5.2,15.4,5.18,SSE,,12.64
2023-12-22T21:22:00Z,20.7,53.7,27.4,14,0,11.0,5.2,15.5,3.17,SE,,12.73
2023-12-22T21:23:00Z,20.7,53.0,27.4,15,0,10.8,5.2,15.5,5.69,SSE,,12.73
2023-12-22T21:24:00Z,20.7,53.2,27.4,16,0,10.8,5.2,15.5,4.68,S,,12.74
2023-12-22T21:25:00Z,20.7,53.5,27.4,16,0,10.9,5.2,15.5,2.66,S,,12.71
2023-12-22T21:26:00Z,20.7,53.9,27.4,17,0,11.0,5.1,15.6,1.15,SE,,12.63
2023-12-22T21:27:00Z,20.6,53.4,27.4,17,0,10.8,5.2,15.4,5.18,SSE,,12.7
2023-12-22T21:28:00Z,20.7,54.6,27.4,19,0,11.2,5.0,15.7,3.17,SSE,,12.72
2023-12-22T21:29:00Z,20.7,53.9,27.4,20,0,11.0,5.1,15.6,5.69,SSE,,12.73
2023-12-22T21:30:00Z,20.6,53.4,27.4,21,0,10.8,5.2,15.4,8.71,SSE,,12.73
2023-12-22T21:31:00Z,20.6,53.0,27.3,22,0,10.7,5.2,15.4,4.68,SE,,12.72
2023-12-22T21:32:00Z,20.6,52.9,27.3,22,0,10.7,5.2,15.4,4.18,SE,,12.72
2023-12-22T21:33:00Z,20.7,53.7,27.3,23,0,11.0,5.2,15.5,3.67,SSE,,12.72
2023-12-22T21:34:00Z,20.6,52.8,27.3,24,0,10.6,5.3,15.3,5.18,SSE,,12.71
2023-12-22T21:35:00Z,20.6,52.6,27.3,25,0,10.6,5.3,15.3,4.68,SSE,,12.71
2023-12-22T21:36:00Z,20.6,52.5,27.3,28,0,10.5,5.3,15.3,4.68,SE,,12.63
2023-12-22T21:37:00Z,20.6,52.2,27.3,35,0,10.5,5.3,15.3,3.17,SE,,12.62
2023-12-22T21:38:00Z,20.6,52.5,27.3,41,0,10.5,5.3,15.3,4.18,S,,12.68
2023-12-22T21:39:00Z,20.6,52.7,27.3,46,0,10.6,5.3,15.3,4.68,SE,,12.68
2023-12-22T21:40:00Z,20.7,51.8,27.3,52,0,10.4,5.4,15.3,5.18,ESE,,12.65
2023-12-22T21:41:00Z,20.8,52.2,27.3,55,0,10.6,5.4,15.4,5.18,SE,,12.58
2023-12-22T21:42:00Z,20.9,51.7,27.3,57,0,10.6,5.5,15.4,5.69,SE,,12.56
2023-12-22T21:43:00Z,20.9,52.0,27.3,60,0,10.7,5.4,15.5,4.18,SSE,,12.66
2023-12-22T21:44:00Z,21.0,52.5,27.3,62,0,10.9,5.4,15.6,2.16,SSW,,12.68
2023-12-22T21:45:00Z,21.0,52.0,27.3,64,0,10.8,5.4,15.6,4.68,S,,12.68
2023-12-22T21:46:00Z,21.1,51.8,27.3,67,0,10.8,5.5,15.6,4.18,SSE,,12.68
2023-12-22T21:47:00Z,21.0,51.5,27.3,70,0,10.6,5.5,15.5,7.7,S,,12.69
2023-12-22T21:48:00Z,21.1,52.7,27.3,72,0,11.1,5.3,15.8,3.67,SSE,,12.69
2023-12-22T21:49:00Z,21.1,51.5,27.3,75,0,10.7,5.5,15.6,4.68,SSE,,12.69
2023-12-22T21:50:00Z,21.1,52.3,27.3,78,0,11.0,5.4,15.7,5.69,S,,12.69
2023-12-22T21:51:00Z,21.1,51.9,27.2,81,0,10.8,5.5,15.6,6.19,S,,12.69
2023-12-22T21:52:00Z,21.1,51.5,27.2,81,0,10.7,5.5,15.6,4.68,SSW,,12.61
2023-12-22T21:53:00Z,21.2,52.0,27.2,74,0,11.0,5.5,15.7,3.67,S,,12.62
2023-12-22T21:54:00Z,21.2,51.4,27.2,63,0,10.8,5.5,15.7,4.68,SSE,,12.68
2023-12-22T21:55:00Z,21.2,52.1,27.2,51,0,11.0,5.4,15.8,5.69,SSE,,12.69
2023-12-22T21:56:00Z,21.2,51.8,27.2,44,0,10.9,5.5,15.7,5.18,S,,12.7
2023-12-22T21:57:00Z,21.2,51.1,27.2,43,0,10.7,5.6,15.6,3.17,SE,,12.7
2023-12-22T21:58:00Z,21.2,50.7,27.2,46,0,10.6,5.6,15.6,4.68,SE,,12.7
2023-12-22T21:59:00Z,21.2,50.8,27.2,59,0,10.6,5.6,15.6,6.7,SSE,,12.7
2023-12-22T22:00:00Z,21.2,51.4,27.2,77,0,10.8,5.5,15.7,5.18,S,,12.7
2023-12-22T22:01:00Z,21.2,50.7,27.2,96,0,10.6,5.6,15.6,7.7,SSE,,12.71
2023-12-22T22:02:00Z,21.1,51.9,27.2,111,0,10.8,5.5,15.6,7.2,SE,,12.71
2023-12-22T22:03:00Z,21.1,51.3,27.2,117,0,10.7,5.5,15.6,6.7,S,,12.59
2023-12-22T22:04:00Z,21.1,51.7,27.2,120,0,10.8,5.5,15.6,5.69,S,,12.7
2023-12-22T22:05:00Z,21.2,51.0,27.1,122,0,10.7,5.6,15.6,3.67,SE,,12.66
2023-12-22T22:06:00Z,21.2,51.1,27.1,126,0,10.7,5.6,15.6,6.7,SSE,,12.58
2023-12-22T22:07:00Z,21.2,51.7,27.1,129,0,10.9,5.5,15.7,6.7,SSE,,12.68
2023-12-22T22:08:00Z,21.2,50.8,27.1,132,0,10.6,5.6,15.6,7.2,SE,,12.7
2023-12-22T22:09:00Z,21.1,51.5,27.1,136,0,10.7,5.5,15.6,9.72,SSE,,12.71
2023-12-22T22:10:00Z,21.2,52.5,27.1,139,0,11.1,5.4,15.8,5.69,S,,12.72
2023-12-22T22:11:00Z,21.2,51.7,27.1,142,0,10.9,5.5,15.7,4.18,S,,12.72
2023-12-22T22:12:00Z,21.4,51.8,27.1,146,0,11.1,5.5,15.9,5.18,SSE,,12.72
2023-12-22T22:13:00Z,21.4,51.2,27.1,149,0,10.9,5.6,15.8,6.19,SSE,,12.72
2023-12-22T22:14:00Z,21.4,50.7,27.1,153,0,10.8,5.7,15.7,6.7,SSE,,12.73
2023-12-22T22:15:00Z,21.4,51.2,27.1,156,0,10.9,5.6,15.8,5.18,SSE,,12.73
2023-12-22T22:16:00Z,21.4,50.7,27.1,159,0,10.8,5.7,15.7,6.19,SE,,12.65
2023-12-22T22:17:00Z,21.4,50.7,27.1,162,0,10.8,5.7,15.7,4.68,SE,,12.67
2023-12-22T22:18:00Z,21.4,50.8,27.1,165,0,10.8,5.7,15.7,9.22,S,,12.71
2023-12-22T22:19:00Z,21.4,50.7,27.1,168,0,10.8,5.7,15.7,6.19,SSE,,12.73
2023-12-22T22:20:00Z,21.4,50.8,27.1,171,0,10.8,5.7,15.7,8.71,SE,,12.71
2023-12-22T22:21:00Z,21.4,50.6,27.1,174,0,10.7,5.7,15.7,6.7,S,,12.67
2023-12-22T22:22:00Z,21.4,50.6,27.1,177,0,10.7,5.7,15.7,5.18,S,,12.73
2023-12-22T22:23:00Z,21.5,50.3,27.1,181,0,10.7,5.7,15.8,5.18,SSE,,12.73
2023-12-22T22:24:00Z,21.5,51.1,27.0,185,0,11.0,5.6,15.9,5.18,SSE,,12.74
2023-12-22T22:25:00Z,21.5,50.2,27.0,190,0,10.7,5.8,15.7,5.18,SE,,12.71
2023-12-22T22:26:00Z,21.5,49.7,27.0,194,0,10.6,5.8,15.7,6.19,SE,,12.63
2023-12-22T22:27:00Z,21.6,50.3,27.0,198,0,10.8,5.8,15.8,4.68,SSE,,12.73
2023-12-22T22:28:00Z,21.5,50.4,27.0,202,0,10.8,5.7,15.8,9.22,SSE,,12.74
2023-12-22T22:29:00Z,21.5,50.6,27.0,205,0,10.8,5.7,15.8,6.19,S,,12.75
2023-12-22T22:30:00Z,21.6,50.6,27.0,209,0,10.9,5.7,15.9,5.69,S,,12.73
2023-12-22T22:31:00Z,21.7,50.8,27.0,212,0,11.1,5.7,16.0,2.66,SSE,,12.71
2023-12-22T22:32:00Z,21.8,50.1,27.0,216,0,11.0,5.8,16.0,5.69,SE,,12.75
2023-12-22T22:33:00Z,21.6,49.7,27.0,221,0,10.6,5.8,15.8,9.22,SE,,12.75
2023-12-22T22:34:00Z,21.5,49.8,27.0,224,0,10.6,5.8,15.7,7.7,SSE,,12.76
2023-12-22T22:35:00Z,21.4,50.2,27.0,228,0,10.6,5.7,15.7,7.7,SSE,,12.72
2023-12-22T22:36:00Z,21.5,50.8,27.0,232,0,10.9,5.7,15.8,4.68,SSE,,12.71
2023-12-22T22:37:00Z,21.6,50.4,27.0,236,0,10.9,5.7,15.9,6.19,SSE,,12.76
2023-12-22T22:38:00Z,21.6,50.5,27.0,240,0,10.9,5.7,15.9,7.2,SE,,12.78
2023-12-22T22:39:00Z,21.6,49.3,27.0,244,0,10.5,5.9,15.7,7.2,S,,12.79
2023-12-22T22:40:00Z,21.5,50.1,27.0,248,0,10.7,5.8,15.7,6.7,SE,,12.78
2023-12-22T22:41:00Z,21.6,49.2,27.0,252,0,10.5,5.9,15.7,6.19,SE,,12.74
2023-12-22T22:42:00Z,21.7,50.3,27.0,256,0,10.9,5.8,15.9,4.68,SE,,12.78
2023-12-22T22:43:00Z,21.8,49.8,27.0,259,0,10.9,5.9,15.9,5.69,SSE,,12.8
2023-12-22T22:44:00Z,21.8,49.3,27.0,263,0,10.7,5.9,15.9,7.2,SSE,,12.82
2023-12-22T22:45:00Z,21.8,48.9,27.0,267,0,10.6,6.0,15.8,8.21,SSE,,12.81
2023-12-22T22:46:00Z,21.7,50.2,27.0,271,0,10.9,5.8,15.9,7.7,SE,,12.8
2023-12-22T22:47:00Z,21.7,50.7,27.0,275,0,11.0,5.7,16.0,5.69,S,,12.85
2023-12-22T22:48:00Z,21.8,49.1,27.0,278,0,10.6,6.0,15.8,5.18,SE,,12.87
2023-12-22T22:49:00Z,21.9,48.4,27.0,283,0,10.5,6.1,15.8,11.23,S,,12.89
2023-12-22T22:50:00Z,21.8,49.7,27.0,287,0,10.8,5.9,15.9,9.72,SE,,12.9
2023-12-22T22:51:00Z,21.8,49.5,27.0,292,0,10.8,5.9,15.9,9.72,SE,,12.88
2023-12-22T22:52:00Z,21.8,48.8,27.0,295,0,10.6,6.0,15.8,6.7,SE,,12.93
2023-12-22T22:53:00Z,21.9,48.8,27.0,298,0,10.6,6.0,15.9,4.18,SSE,,12.95
2023-12-22T22:54:00Z,22.0,48.3,27.0,301,0,10.6,6.1,15.9,5.18,SE,,12.97
2023-12-22T22:55:00Z,22.1,48.4,27.0,305,0,10.7,6.1,16.0,5.18,SE,,12.98
2023-12-22T22:56:00Z,22.2,50.0,27.0,308,0,11.3,5.9,16.3,4.68,SSE,,12.97
2023-12-22T22:57:00Z,22.3,48.5,27.0,312,0,10.9,6.1,16.2,4.18,SSE,,13.03
2023-12-22T22:58:00Z,22.4,47.1,27.0,315,0,10.6,6.4,16.0,4.18,SSE,,13.06
2023-12-22T22:59:00Z,22.3,46.3,27.0,320,0,10.2,6.5,15.8,6.19,SE,,13.08
2023-12-22T23:00:00Z,22.2,47.1,27.0,324,0,10.4,6.3,15.9,7.2,SE,,13.1
2023-12-22T23:01:00Z,22.3,47.7,27.0,327,0,10.7,6.3,16.0,4.68,SSE,,13.08
2023-12-22T23:02:00Z,22.5,48.5,27.0,330,0,11.1,6.2,16.3,3.67,S,,13.13
2023-12-22T23:03:00Z,22.5,46.7,27.0,335,0,10.5,6.4,16.1,7.2,SE,,13.16
2023-12-22T23:04:00Z,22.4,46.6,27.0,338,0,10.4,6.4,16.0,6.19,SE,,13.19
2023-12-22T23:05:00Z,22.4,46.9,27.0,342,0,10.5,6.4,16.0,4.68,SE,,13.22
2023-12-22T23:06:00Z,22.5,47.0,27.0,345,0,10.6,6.4,16.1,4.68,SSE,,13.25
2023-12-22T23:07:00Z,22.6,47.3,27.0,348,0,10.8,6.4,16.2,2.66,SSE,,13.28
2023-12-22T23:08:00Z,22.8,46.7,27.0,353,0,10.8,6.5,16.3,3.67,SSE,,13.31
2023-12-22T23:09:00Z,22.9,46.2,27.0,357,0,10.7,6.6,16.3,4.18,SE,,13.34
2023-12-22T23:10:00Z,22.9,46.1,27.0,360,0,10.7,6.6,16.3,5.69,S,,13.36
2023-12-22T23:11:00Z,22.8,45.9,27.0,364,0,10.6,6.6,16.2,6.7,SSE,,13.34
2023-12-22T23:12:00Z,23.0,45.7,27.0,367,0,10.7,6.7,16.3,2.66,SSW,,13.34
2023-12-22T23:13:00Z,23.1,45.1,27.0,371,0,10.6,6.8,16.3,6.19,SSE,,13.4
2023-12-22T23:14:00Z,22.9,46.0,27.0,375,0,10.7,6.6,16.3,5.18,SE,,13.42
2023-12-22T23:15:00Z,22.8,45.8,27.0,379,0,10.5,6.6,16.2,8.21,SSE,,13.43
2023-12-22T23:16:00Z,22.8,46.5,27.0,382,0,10.7,6.5,16.3,5.18,SSE,,13.42
2023-12-22T23:17:00Z,22.6,46.6,27.0,387,0,10.6,6.5,16.1,11.23,S,,13.46
2023-12-22T23:18:00Z,22.6,46.2,27.0,390,0,10.5,6.5,16.1,4.68,SSE,,13.48
2023-12-22T23:19:00Z,22.6,47.1,27.0,394,0,10.8,6.4,16.2,7.7,S,,13.49
2023-12-22T23:20:00Z,22.7,46.1,27.0,399,0,10.5,6.6,16.1,5.69,SE,,13.47
2023-12-22T23:21:00Z,22.7,46.1,27.0,403,0,10.5,6.6,16.1,6.19,ESE,,13.35
2023-12-22T23:22:00Z,22.6,46.1,27.0,406,0,10.4,6.5,16.1,4.68,SSE,,13.51
2023-12-22T23:23:00Z,22.6,46.5,27.0,410,0,10.6,6.5,16.1,6.19,SE,,13.53
2023-12-22T23:24:00Z,22.6,46.5,27.0,414,0,10.6,6.5,16.1,6.7,SSE,,13.54
2023-12-22T23:25:00Z,22.6,47.1,27.0,416,0,10.8,6.4,16.2,3.67,SSE,,13.52
2023-12-22T23:26:00Z,22.8,45.1,27.0,421,0,10.3,6.7,16.1,5.69,SSE,,13.47
2023-12-22T23:27:00Z,22.7,46.3,27.0,424,0,10.6,6.5,16.2,7.7,SE,,13.53
2023-12-22T23:28:00Z,22.7,46.0,27.0,426,0,10.5,6.6,16.1,3.17,SE,,13.55
2023-12-22T23:29:00Z,22.9,45.8,27.0,430,0,10.6,6.7,16.2,5.18,ESE,,13.56
2023-12-22T23:30:00Z,22.9,46.9,27.0,433,0,11.0,6.5,16.4,6.19,S,,13.57
2023-12-22T23:31:00Z,23.0,46.8,27.0,437,0,11.0,6.5,16.5,9.22,S,,13.58
2023-12-22T23:32:00Z,23.1,45.9,27.0,439,0,10.8,6.7,16.4,5.18,S,,13.58
2023-12-22T23:33:00Z,23.2,46.4,27.0,442,0,11.1,6.6,16.6,5.18,SE,,13.59
2023-12-22T23:34:00Z,23.2,46.4,27.0,445,0,11.1,6.6,16.6,3.17,SSE,,13.6
2023-12-22T23:35:00Z,23.4,45.3,27.1,448,0,10.9,6.8,16.6,2.16,SSE,,13.6
2023-12-22T23:36:00Z,23.6,44.9,27.1,452,0,10.9,6.9,16.7,1.66,SSE,,13.58
2023-12-22T23:37:00Z,23.7,44.5,27.1,456,0,10.9,7.0,16.7,4.18,SSE,,13.55
2023-12-22T23:38:00Z,23.5,45.1,27.1,459,0,10.9,6.9,16.6,4.68,SE,,13.61
2023-12-22T23:39:00Z,23.5,45.4,27.1,463,0,11.0,6.8,16.7,6.7,SSE,,13.63
2023-12-22T23:40:00Z,23.2,45.3,27.1,465,0,10.7,6.8,16.4,7.7,S,,13.6
2023-12-22T23:41:00Z,23.2,45.9,27.1,468,0,10.9,6.7,16.5,5.18,SSE,,13.55
2023-12-22T23:42:00Z,23.3,47.2,27.1,471,0,11.4,6.5,16.8,4.18,S,,13.65
2023-12-22T23:43:00Z,23.4,45.5,27.1,476,0,11.0,6.8,16.6,4.68,SE,,13.66
2023-12-22T23:44:00Z,23.5,45.7,27.2,480,0,11.1,6.8,16.7,4.68,SSE,,13.67
2023-12-22T23:45:00Z,23.6,45.0,27.2,484,0,11.0,6.9,16.7,4.68,SSE,,13.62
2023-12-22T23:46:00Z,23.6,45.0,27.2,487,0,11.0,6.9,16.7,2.66,S,,13.59
2023-12-22T23:47:00Z,23.8,44.6,27.2,491,0,11.0,7.0,16.8,5.18,SSW,,13.7
2023-12-22T23:48:00Z,23.9,44.4,27.2,494,0,11.0,7.1,16.8,4.68,S,,13.72
2023-12-22T23:49:00Z,24.0,44.1,27.2,498,0,11.0,7.1,16.9,7.7,S,,13.74
2023-12-22T23:50:00Z,23.7,43.9,27.2,502,0,10.7,7.1,16.6,10.73,S,,13.67
2023-12-22T23:51:00Z,23.6,43.7,27.3,505,0,10.5,7.1,16.5,5.69,SE,,13.64
2023-12-22T23:52:00Z,23.6,44.5,27.3,509,0,10.8,7.0,16.6,3.17,S,,13.82
2023-12-22T23:53:00Z,23.7,44.4,27.3,513,0,10.9,7.0,16.7,4.18,S,,13.98
2023-12-22T23:54:00Z,23.9,44.8,27.3,517,0,11.2,7.0,16.9,3.17,S,,14.05
2023-12-22T23:55:00Z,23.8,42.8,27.3,522,0,10.4,7.3,16.5,7.7,SSE,,14.08
2023-12-22T23:56:00Z,23.7,43.9,27.3,526,0,10.7,7.1,16.6,5.18,SSE,,14.11
2023-12-22T23:57:00Z,23.7,43.5,27.3,530,0,10.6,7.2,16.5,5.18,S,,14.13
2023-12-22T23:58:00Z,23.9,43.9,27.3,535,0,10.9,7.1,16.8,7.2,S,,14.16
2023-12-22T23:59:00Z,23.7,43.8,27.3,540,0,10.7,7.1,16.6,7.7,SSE,,14.19
2023-12-23T00:00:00Z,23.7,44.1,27.3,544,0,10.8,7.1,16.6,5.69,SSE,,14.23
2023-12-23T00:01:00Z,23.5,44.7,27.4,550,0,10.8,6.9,16.6,9.72,SSE,,14.1
2023-12-23T00:02:00Z,23.4,43.5,27.4,554,0,10.3,7.1,16.3,7.7,SE,,14.08
2023-12-23T00:03:00Z,23.4,43.7,27.4,559,0,10.4,7.1,16.3,7.7,S,,14.38
2023-12-23T00:04:00Z,23.4,43.9,27.4,563,0,10.4,7.0,16.4,7.2,S,,14.38
2023-12-23T00:05:00Z,23.5,44.2,27.4,567,0,10.6,7.0,16.5,7.7,S,,14.31
2023-12-23T00:06:00Z,23.7,44.6,27.5,572,0,10.9,7.0,16.7,7.2,S,,14.27
2023-12-23T00:07:00Z,23.8,43.2,27.5,576,0,10.5,7.2,16.6,5.69,S,,14.38
2023-12-23T00:08:00Z,23.9,43.4,27.5,581,0,10.7,7.2,16.7,5.69,SSE,,14.38
2023-12-23T00:09:00Z,24.0,43.1,27.5,585,0,10.7,7.3,16.7,4.68,SE,,14.38
2023-12-23T00:10:00Z,24.0,44.3,27.5,589,0,11.1,7.1,16.9,6.19,S,,14.38
2023-12-23T00:11:00Z,24.1,43.5,27.5,592,0,10.9,7.3,16.8,3.67,S,,14.38
2023-12-23T00:12:00Z,24.3,41.9,27.6,596,0,10.5,7.6,16.7,4.68,SSW,,14.38
2023-12-23T00:13:00Z,24.4,43.6,27.6,601,0,11.2,7.3,17.1,7.2,S,,14.38
